"","id","age","gender","education","employment","cy_sesh_score","cy_sesh_policies1","cy_sesh_deletion3","cy_sesh_deletion1","cy_sesh_communication3","cy_sesh_collection1","cy_sesh_understanding1","cy_sesh_connecting1","cy_sesh_patterns4","cy_sesh_patterns5","cy_sesh_help1","cy_sesh_purchase3","cy_sesh_threats5","cy_sesh_updates3","rse_score","rse1","rse2","rse3","rse4","rse5","rse6","rse7","rse8","rse9","rse10","lotr_score","lot1","lot2","lot3","lot4","lot5","lot6","lot7","lot8","lot9","lot10","seis_score","seis1","seis2","seis3","seis4","seis5","seis6","seis7","seis8","seis9","seis10","seis11","attentioncheck2","attentioncheck3","attentioncheck4"
"830",904,"43","Male","Secondary School","Seeking opportunities",4.75,2,4,4,6,7,7,3,2,4,4,7,7,"Highly certain can do",11,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,2,0,0,1,0,0,6.18181818181818,5,7,7,5,7,7,7,5,5,6,7,7,4,1
"831",905,"44","Female","Bachelor's Degree","Employed Full-Time",2.91666666666667,3,5,4,4,3,1,3,3,2,2,1,4,"5",33,3,3,4,4,3,3,3,3,4,3,18,3,1,3,3,4,3,3,3,3,3,4.36363636363636,3,3,5,6,6,3,3,3,6,6,4,7,4,1
"832",906,"49","Female","Prefer not to say","Employed Full-Time",4.75,4,4,7,7,4,4,4,7,4,4,4,4,"Highly certain can do",26,3,2,3,3,3,1,3,2,3,3,13,3,2,1,2,2,3,2,1,3,2,5.27272727272727,3,6,5,6,6,5,6,4,6,6,5,7,4,1
"833",907,"45","Male","Bachelor's Degree","Employed Full-Time",5.16666666666667,5,6,6,5,5,6,4,5,6,3,5,6,"6",31,3,3,3,3,3,2,4,3,4,3,15,2,3,2,2,3,3,3,3,3,3,5.90909090909091,6,6,6,5,6,6,6,6,6,6,6,7,4,1
"834",908,"23","Female","Secondary School","Student",3.58333333333333,4,5,4,1,4,4,3,6,3,4,3,2,"3",27,3,2,3,3,3,2,3,2,3,3,12,2,3,2,2,3,4,2,3,2,2,4,2,2,4,5,6,5,5,3,6,3,3,7,4,1
"835",909,"50","Female","Bachelor's Degree","Employed Full-Time",2.66666666666667,1,1,4,4,4,5,2,2,2,2,2,3,"5",22,3,1,4,2,3,1,3,1,3,1,15,2,3,2,3,3,1,3,0,3,2,5,5,6,5,5,5,2,7,5,6,4,5,7,4,1
"836",910,"32","Female","Secondary School","Other:",4.41666666666667,6,6,4,5,4,4,4,4,3,4,4,5,"5",23,2,2,3,2,3,2,2,2,3,2,7,0,3,2,2,2,3,1,3,1,1,3.90909090909091,2,2,2,4,5,5,5,3,5,5,5,7,4,1
"837",911,"41","Female","Bachelor's Degree","Employed Full-Time",2.91666666666667,4,3,3,2,2,3,2,3,2,3,6,2,"2",26,3,3,3,3,3,2,3,2,2,2,15,3,2,1,3,3,3,3,1,2,3,2.72727272727273,2,2,4,2,6,2,2,2,4,2,2,7,4,1
"838",912,"36","Male","Ph.D. or higher","Employed Full-Time",3.58333333333333,2,3,3,5,3,4,4,3,3,3,5,5,"Moderately certain can do",19,1,2,2,2,2,2,2,2,2,2,7,2,1,1,1,1,2,1,1,1,1,3.54545454545455,2,2,3,5,5,5,3,4,3,4,3,7,4,1
"839",913,"38","Female","Secondary School","Employed Full-Time",3.58333333333333,4,4,7,2,3,7,4,1,3,3,3,2,"Moderately certain can do",28,3,3,3,3,3,2,3,2,3,3,15,3,3,2,2,3,3,2,3,3,3,3.36363636363636,3,1,5,3,3,2,3,4,7,5,1,7,4,1
"840",914,"35","Female","Master's Degree","Employed Full-Time",4.41666666666667,4,5,4,4,4,5,6,4,4,3,6,4,"Moderately certain can do",27,3,2,3,3,3,2,3,2,3,3,18,3,3,3,3,3,3,3,1,3,3,4.54545454545455,2,3,6,5,6,4,5,5,5,5,4,7,4,1
"841",916,"41","Male","Bachelor's Degree","Employed Full-Time",5.41666666666667,7,4,5,4,4,7,4,6,6,6,5,7,"Moderately certain can do",32,4,2,4,3,3,3,4,2,3,4,18,3,2,3,3,3,4,3,3,3,3,6,5,6,6,6,7,6,6,6,6,5,7,7,4,1
"842",917,"47","Male","Primary School","Employed Full-Time",4.66666666666667,4,6,6,6,4,5,5,5,3,3,5,4,"Moderately certain can do",29,3,3,3,3,3,3,3,2,3,3,14,1,1,2,3,2,4,3,2,3,2,5.45454545454545,5,5,5,6,6,6,6,5,5,5,6,7,4,1
"843",918,"28","Male","Bachelor's Degree","Employed Full-Time",5.66666666666667,6,7,6,2,3,6,7,5,6,7,6,7,"6",21,2,2,2,3,2,2,3,1,2,2,9,1,2,2,3,4,3,1,3,1,1,6.54545454545455,6,6,7,6,7,7,7,7,6,6,7,7,4,1
"844",919,"26","Female","Secondary School","Employed Full-Time",3.5,3,3,5,5,3,3,3,5,3,4,3,2,"5",20,2,2,2,3,2,1,3,1,2,2,7,1,1,1,1,3,3,1,1,1,2,4.45454545454545,3,2,4,6,6,5,5,5,4,6,3,7,4,1
"845",920,"53","Male","Bachelor's Degree","Employed Full-Time",4.33333333333333,4,5,5,3,5,4,3,4,3,4,5,7,"6",28,3,3,3,3,3,2,3,2,3,3,10,2,3,1,2,2,3,2,1,1,2,6,6,6,6,6,6,6,6,6,5,6,7,7,4,1
"846",921,"26","Male","Secondary School","Other:",5.25,4,6,5,7,7,6,3,2,3,6,7,7,"3",17,1,1,2,2,2,2,2,1,2,2,9,4,1,0,2,2,2,0,1,0,3,4.90909090909091,6,5,6,7,2,6,4,2,7,5,4,7,4,1
"847",922,"34","Female","Bachelor's Degree","Employed Part-Time",3.16666666666667,3,3,4,3,4,4,4,2,3,2,3,3,"Moderately certain can do",19,2,2,2,2,2,1,2,2,2,2,7,1,1,1,2,4,1,1,1,1,1,4.36363636363636,5,5,5,4,4,5,4,4,4,3,5,7,4,1
"848",925,"57","Male","Bachelor's Degree","Employed Part-Time",4.08333333333333,4,4,4,4,3,4,3,4,4,4,4,7,"Highly certain can do",35,3,4,3,4,4,4,3,3,4,3,16,3,2,4,3,3,3,3,3,2,1,5.63636363636364,5,5,5,5,7,6,6,5,6,6,6,7,4,1
"849",926,"39","Female","Secondary School","Seeking opportunities",5.16666666666667,6,7,6,3,4,6,5,4,3,6,5,7,"5",23,2,1,3,4,3,1,3,2,2,2,10,1,1,2,2,2,2,2,1,2,1,5.81818181818182,5,6,5,5,7,7,6,6,6,7,4,7,4,1
"850",927,"19","Female","Secondary School","Student",5.58333333333333,6,4,7,6,7,4,7,4,4,6,7,5,"Highly certain can do",32,4,3,4,3,3,3,4,2,3,3,16,4,3,2,3,2,4,2,4,2,3,6,5,7,6,6,7,7,7,7,5,6,3,7,4,1
"851",928,"32","Female","Secondary School","Other:",6.83333333333333,7,7,7,7,7,6,7,7,7,6,7,7,"Highly certain can do",29,1,2,4,4,2,1,4,3,4,4,23,4,2,4,4,2,2,4,2,4,3,7,7,7,7,7,7,7,7,7,7,7,7,7,4,1
"852",929,"40","Female","Secondary School","Employed Part-Time",4.58333333333333,4,3,5,5,6,5,4,5,4,4,5,5,"5",31,3,3,3,3,3,4,3,2,4,3,16,3,3,2,3,4,3,3,4,3,2,4.63636363636364,3,3,5,5,5,5,5,6,5,4,5,7,4,1
"853",930,"34","Male","Master's Degree","Seeking opportunities",5.5,7,7,4,1,4,7,7,7,7,4,4,7,"Highly certain can do",30,3,3,3,3,3,3,3,3,3,3,18,3,3,3,3,3,3,3,3,3,3,6.63636363636364,6,7,6,6,7,7,6,7,7,7,7,7,4,1
"854",931,"33","Female","Trade School","Employed Full-Time",1.41666666666667,1,2,1,2,2,1,1,1,1,2,2,1,"Highly certain cannot do at all",25,2,2,3,3,3,2,3,3,2,2,10,1,1,2,2,3,4,1,3,2,2,2.54545454545455,2,1,4,2,5,1,2,3,4,3,1,7,4,1
"855",932,"40","Prefer not to say","Prefer not to say","Prefer not to say",3.66666666666667,5,2,4,4,4,2,4,2,2,3,5,7,"6",30,2,3,4,3,2,3,4,3,3,3,15,3,3,2,3,4,3,2,2,2,3,6,6,6,5,6,6,7,6,6,6,6,6,7,4,1
"856",933,"32","Female","Ph.D. or higher","Employed Full-Time",3.58333333333333,4,1,3,2,4,4,3,5,4,2,5,6,"5",30,3,3,3,3,3,3,3,3,3,3,17,2,1,3,3,3,2,3,3,3,3,4.54545454545455,6,4,2,5,4,5,5,6,5,4,4,7,4,1
"857",934,"39","Female","Bachelor's Degree","Employed Part-Time",2.91666666666667,2,4,4,2,5,4,2,3,1,2,3,3,"6",28,3,2,3,3,3,2,3,3,3,3,13,1,3,3,1,4,2,3,2,2,3,3.63636363636364,2,4,4,5,5,3,2,2,6,2,5,7,4,1
"858",935,"49","Male","Bachelor's Degree","Seeking opportunities",5.75,6,7,7,4,7,7,6,4,4,3,7,7,"Highly certain can do",32,3,4,3,3,4,3,3,2,4,3,17,2,3,3,3,2,3,3,2,3,3,6.54545454545455,7,7,6,6,7,7,6,6,6,7,7,7,4,1
"859",936,"30","Female","Bachelor's Degree","Employed Full-Time",3,4,4,3,2,3,3,3,2,2,3,3,4,"Moderately certain can do",30,3,3,3,3,3,3,3,3,3,3,13,2,3,2,3,3,3,2,2,2,2,2.90909090909091,2,2,4,3,4,3,3,2,3,4,2,7,4,1
"860",937,"27","Male","Secondary School","Employed Full-Time",6.16666666666667,4,7,7,6,7,4,4,7,7,7,7,7,"Highly certain can do",25,2,2,3,3,3,2,3,2,2,3,8,1,2,1,2,4,2,1,4,2,1,6,5,4,6,6,7,6,7,6,7,6,6,7,4,1
"861",938,"18","Male","Secondary School","Employed Part-Time",4.5,4,4,6,2,6,5,4,5,4,4,6,4,"6",31,3,3,4,3,3,3,4,2,3,3,18,3,2,3,4,3,3,3,4,2,3,5.90909090909091,6,6,6,7,7,5,6,6,6,4,6,7,4,1
"862",939,"38","Male","Bachelor's Degree","Employed Full-Time",5.16666666666667,4,5,5,5,5,5,5,6,5,5,6,6,"6",33,3,3,4,4,4,2,3,2,4,4,17,3,4,3,3,3,2,3,3,2,3,5.54545454545455,5,5,5,6,6,6,5,6,6,6,5,7,4,1
"863",940,"32","Female","Bachelor's Degree","Other:",4.33333333333333,3,5,4,4,6,4,3,4,4,4,4,7,"5",30,3,3,3,3,4,3,3,1,4,3,16,2,3,2,3,2,2,3,3,3,3,5.27272727272727,5,4,5,6,6,5,5,5,6,6,5,7,4,1
"864",941,"38","Female","Bachelor's Degree","Other:",5,7,7,7,4,7,4,4,4,4,4,7,1,"Moderately certain can do",25,2,2,3,3,3,2,3,2,3,2,5,1,1,1,1,3,3,1,3,0,1,3.72727272727273,2,3,5,5,3,4,3,5,4,5,2,7,4,1
"865",942,"62","Male","Bachelor's Degree","Employed Full-Time",6,5,5,7,6,7,6,5,6,5,7,6,7,"6",37,3,4,4,4,3,4,4,3,4,4,22,4,3,4,4,4,4,3,4,4,3,6.36363636363636,5,6,7,7,7,7,6,6,7,6,6,7,4,1
"866",943,"26","Female","Secondary School","Other:",2.83333333333333,3,3,2,3,4,5,2,2,2,2,4,2,"2",23,2,2,3,2,3,2,3,2,2,2,9,1,1,1,1,2,2,2,1,2,2,4.09090909090909,3,3,5,4,4,4,5,4,4,5,4,7,4,1
"867",944,"37","Female","Secondary School","Employed Part-Time",3.83333333333333,4,4,3,1,4,4,4,1,6,4,7,4,"Highly certain can do",28,2,3,4,3,3,4,3,1,3,2,9,1,1,2,2,4,3,1,0,1,2,5.36363636363636,4,5,5,5,7,6,5,5,6,6,5,7,4,1
"868",945,"50","Female","Secondary School","Employed Full-Time",4.41666666666667,4,4,5,5,5,5,4,5,4,4,4,4,"Moderately certain can do",27,3,2,3,3,3,2,3,2,3,3,10,2,3,1,3,3,3,1,1,1,2,3.90909090909091,3,2,4,5,3,5,5,5,4,4,3,7,4,1
"869",946,"44","Female","Bachelor's Degree","Employed Full-Time",3.83333333333333,3,4,3,4,4,4,4,4,4,1,7,4,"3",33,3,4,3,3,4,2,3,4,4,3,7,1,3,1,2,4,1,1,2,1,1,4.90909090909091,2,5,5,5,5,5,5,5,7,5,5,7,4,1
"870",947,"58","Female","Trade School","Other:",2.25,2,3,3,2,1,2,3,2,1,3,1,4,"6",31,3,3,3,3,3,3,3,3,4,3,18,3,3,3,3,3,3,3,3,3,3,5.54545454545455,5,6,5,6,7,5,5,6,5,6,5,7,4,1
"871",948,"60","Female","Trade School","Employed Full-Time",1.66666666666667,2,3,2,1,1,1,2,1,1,3,2,1,"2",28,3,3,3,3,3,3,3,1,3,3,15,2,3,3,1,3,3,3,3,3,3,1.63636363636364,1,1,1,2,2,2,1,1,1,1,5,7,4,1
"872",949,"47","Female","Bachelor's Degree","Other:",3.08333333333333,2,2,3,2,3,4,4,4,3,2,4,4,"5",30,3,4,3,3,3,2,3,3,3,3,9,1,3,2,2,1,1,1,1,1,2,3.36363636363636,2,2,5,5,5,3,3,2,4,5,1,7,4,1
"873",950,"29","Female","Prefer not to say","Employed Full-Time",4.08333333333333,4,6,4,4,4,4,4,4,4,5,2,4,"6",30,3,3,3,3,3,3,3,3,3,3,15,3,3,2,3,2,2,2,2,2,3,5.45454545454545,5,6,5,5,6,6,6,5,5,6,5,7,4,1
"874",951,"57","Female","Ph.D. or higher","Employed Full-Time",3.58333333333333,4,6,4,4,3,3,3,3,3,2,6,2,"Moderately certain can do",25,3,2,3,3,3,2,3,1,3,2,6,0,1,2,0,2,4,2,0,1,1,4.63636363636364,3,4,6,5,6,6,4,4,5,5,3,7,4,1
"875",952,"41","Female","Bachelor's Degree","Employed Full-Time",1,1,1,1,1,1,1,1,1,1,1,1,1,"Highly certain cannot do at all",19,1,4,3,2,2,1,3,1,1,1,9,2,3,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,7,4,1
"876",953,"20","Female","Secondary School","Student",4.16666666666667,4,6,4,4,5,6,4,3,3,4,3,4,"5",23,2,2,3,2,2,2,3,2,3,2,12,3,3,2,1,4,3,2,3,2,2,3.45454545454545,3,1,4,5,6,2,3,4,4,3,3,7,4,1
"877",955,"25","Male","Bachelor's Degree","Seeking opportunities",5,6,6,7,7,6,3,5,5,3,4,3,5,"Moderately certain can do",22,2,2,3,3,2,2,3,1,2,2,5,1,3,1,1,4,2,0,4,1,1,5.72727272727273,5,6,5,5,7,6,6,5,6,6,6,7,4,1
"878",956,"29","Female","Secondary School","Employed Part-Time",3.33333333333333,3,3,4,3,4,4,3,3,3,3,3,4,"Moderately certain can do",24,2,2,3,3,3,2,3,2,2,2,8,1,1,1,2,3,3,1,1,1,2,4.90909090909091,3,5,6,5,7,5,4,5,5,6,3,7,4,1
"879",957,"28","Female","Bachelor's Degree","Employed Full-Time",3.41666666666667,3,5,4,2,4,5,2,2,3,5,4,2,"5",27,3,2,3,3,3,2,3,2,3,3,7,1,1,1,2,3,2,1,2,1,1,3.81818181818182,1,3,5,3,6,5,4,3,5,5,2,7,4,1
"880",958,"57","Female","Bachelor's Degree","Other:",3.25,4,3,3,2,3,3,4,4,3,3,4,3,"Moderately certain can do",34,3,4,3,3,4,3,3,3,4,4,18,3,4,3,3,4,2,3,3,3,3,4.18181818181818,3,4,4,4,5,5,4,3,5,5,4,7,4,1
"881",959,"23","Male","Bachelor's Degree","Employed Full-Time",5.16666666666667,4,6,5,3,6,6,5,6,4,6,5,6,"Highly certain can do",32,3,3,3,3,4,2,4,2,4,4,13,2,2,3,4,3,1,2,3,1,1,5.27272727272727,6,5,5,5,6,6,5,4,5,5,6,7,4,1
"882",960,"57","Male","Bachelor's Degree","Retired",2.25,2,1,3,2,2,2,1,2,1,4,5,2,"3",25,3,2,3,3,2,3,3,1,3,2,11,1,1,2,1,3,2,3,0,2,2,2,1,1,2,2,4,2,2,2,3,2,1,7,4,1
"883",961,"25","Female","Master's Degree","Employed Full-Time",4.08333333333333,4,4,5,4,4,4,4,4,4,4,4,4,"Moderately certain can do",27,3,2,3,3,2,2,3,3,3,3,14,2,3,2,3,3,3,2,2,2,3,5.81818181818182,6,6,6,6,5,5,6,6,6,6,6,7,4,1
"884",962,"72","Female","Secondary School","Retired",2,1,4,4,1,1,1,1,1,1,1,4,4,"Moderately certain can do",27,3,3,3,3,3,2,3,2,3,2,9,2,1,1,1,3,3,1,1,2,2,3.81818181818182,3,6,3,3,3,3,3,5,5,5,3,7,4,1
"885",963,"28","Female","Bachelor's Degree","Employed Part-Time",5.08333333333333,6,6,6,5,6,3,5,5,5,4,5,5,"Highly certain can do",29,3,3,3,4,3,2,3,2,3,3,16,2,3,3,3,4,3,2,3,3,3,5.18181818181818,3,5,5,5,6,6,5,5,7,7,3,7,4,1
"886",964,"32","Male","Secondary School","Employed Full-Time",5.25,4,6,6,5,6,6,5,6,3,5,5,6,"6",25,2,2,3,3,3,2,3,2,3,2,10,2,2,2,2,3,3,1,3,1,2,6.18181818181818,6,5,6,6,7,7,6,6,6,7,6,7,4,1
"887",965,"40","Female","Bachelor's Degree","Employed Full-Time",4.75,5,5,5,5,5,5,4,4,5,5,5,4,"Moderately certain can do",29,3,3,3,3,3,3,3,2,3,3,15,2,1,3,3,3,3,3,3,2,2,4.90909090909091,3,4,5,6,6,5,5,5,6,6,3,7,4,1
"888",966,"50","Female","Secondary School","Employed Part-Time",4.16666666666667,4,3,3,3,5,6,3,6,3,3,5,6,"Highly certain can do",26,2,2,3,3,3,2,4,2,3,2,14,2,1,1,3,3,4,3,3,3,2,5.54545454545455,3,5,5,6,6,6,6,6,7,5,6,7,4,1
"889",967,"37","Male","Secondary School","Employed Full-Time",4,2,4,5,2,5,7,4,4,2,4,6,3,"Moderately certain can do",16,2,1,2,2,1,1,2,2,1,2,9,1,2,1,1,1,2,1,3,4,1,4.36363636363636,2,2,5,5,6,6,5,4,4,6,3,7,4,1
"890",969,"26","Female","Master's Degree","Other:",5.16666666666667,4,7,7,3,7,5,6,3,3,6,7,4,"Highly certain can do",23,2,2,3,2,2,2,3,3,2,2,7,1,2,1,1,1,3,1,1,1,2,7,7,7,7,7,7,7,7,7,7,7,7,7,4,1
"891",970,"30","Female","Secondary School","Employed Full-Time",2.25,4,1,4,1,1,4,1,1,4,1,4,1,"Highly certain cannot do at all",26,3,2,3,3,3,2,3,2,3,2,10,2,2,1,2,4,3,1,3,1,3,4.90909090909091,2,4,5,5,5,5,6,2,7,7,6,7,4,1
"892",971,"34","Female","Master's Degree","Employed Full-Time",3.25,2,4,3,4,4,3,4,3,2,3,3,4,"3",32,3,4,3,3,4,3,3,2,4,3,11,1,2,3,1,3,2,2,2,2,2,4.09090909090909,3,5,5,5,6,3,3,5,4,4,2,7,4,1
"893",972,"37","Male","Master's Degree","Employed Full-Time",4.91666666666667,5,6,5,4,5,6,4,3,4,4,6,7,"6",31,3,4,4,4,4,1,4,1,3,3,18,2,3,3,3,3,3,3,1,3,4,6.54545454545455,6,6,7,7,7,6,6,7,6,7,7,7,4,1
"894",973,"34","Female","Bachelor's Degree","Employed Full-Time",5,6,4,5,5,6,5,5,5,2,7,6,4,"Moderately certain can do",25,3,2,3,3,3,2,3,2,2,2,6,0,1,2,0,2,4,2,2,1,1,3.27272727272727,1,6,3,4,3,4,3,4,3,2,3,7,4,1
"895",974,"30","Female","Bachelor's Degree","Employed Part-Time",4.83333333333333,1,7,4,3,7,1,7,5,5,7,4,7,"Moderately certain can do",22,2,2,1,4,2,2,3,1,2,3,14,1,1,2,3,4,2,2,1,2,4,5,4,4,6,4,6,2,6,5,6,6,6,7,4,1
"896",975,"32","Male","Bachelor's Degree","Employed Full-Time",4.66666666666667,4,5,6,6,3,7,3,4,2,4,6,6,"6",40,4,4,4,4,4,4,4,4,4,4,17,2,3,3,3,4,2,3,4,3,3,6.63636363636364,6,6,7,7,7,7,6,6,7,7,7,7,4,1
"897",976,"35","Female","Master's Degree","Seeking opportunities",3,3,4,4,1,1,4,3,4,2,4,4,2,"5",31,3,3,3,4,3,3,3,3,3,3,15,1,0,2,3,1,3,3,0,3,3,3.54545454545455,2,2,5,4,5,5,3,4,4,3,2,7,4,1
"898",978,"48","Male","Secondary School","Employed Full-Time",4.66666666666667,4,7,7,4,3,5,4,5,4,3,4,6,"6",32,3,3,3,4,3,3,4,3,3,3,16,3,3,2,3,2,2,2,1,3,3,6.09090909090909,5,7,6,6,7,7,6,6,4,6,7,7,4,1
"899",979,"21","Female","Secondary School","Student",4.25,5,4,6,5,3,4,3,1,5,3,5,7,"6",15,2,1,2,2,1,1,2,2,1,1,7,1,1,1,1,4,3,1,2,2,1,5.54545454545455,4,4,6,6,7,7,5,5,5,7,5,7,4,1
"900",980,"22","Female","Bachelor's Degree","Employed Full-Time",3.66666666666667,3,5,5,3,3,3,3,1,3,7,4,4,"5",36,4,3,3,4,4,3,4,4,4,3,19,3,2,4,4,4,3,3,2,3,2,4.27272727272727,1,1,7,4,7,6,3,3,7,7,1,7,4,1
"901",981,"67","Female","Secondary School","Retired",4,1,1,7,1,7,1,1,7,1,7,7,7,"Highly certain can do",39,4,4,4,3,4,4,4,4,4,4,19,3,3,3,3,3,3,3,1,4,3,3.90909090909091,1,3,5,3,5,3,5,3,7,5,3,7,4,1
"902",982,"22","Male","Secondary School","Employed Full-Time",4.5,6,5,4,5,4,6,4,7,3,3,4,3,"6",29,3,3,3,3,3,3,3,2,3,3,10,1,3,1,3,4,3,1,2,1,3,3.90909090909091,2,2,5,5,5,4,4,3,3,5,5,7,4,1
"903",983,"54","Male","Bachelor's Degree","Employed Part-Time",4,4,3,4,4,4,4,4,4,4,2,4,7,"Highly certain can do",28,2,3,3,3,3,3,3,3,3,2,6,1,3,1,1,3,1,1,3,1,1,5.81818181818182,6,6,5,5,7,6,5,5,6,6,7,7,4,1
"904",984,"58","Male","Secondary School","Employed Part-Time",5,5,5,5,3,5,5,5,6,6,4,6,5,"6",33,3,2,4,4,3,3,4,3,4,3,19,2,4,4,3,4,3,3,4,4,3,6,6,6,6,6,7,6,6,5,5,6,7,7,4,1
"905",985,"30","Female","Secondary School","Other:",4.41666666666667,3,6,6,4,6,4,4,3,3,3,4,7,"Moderately certain can do",18,2,2,2,2,2,1,2,1,2,2,8,1,1,2,1,2,3,1,1,2,1,3.54545454545455,1,4,3,4,6,3,3,4,4,4,3,7,4,1
"906",986,"55","Male","Master's Degree","Employed Part-Time",4.91666666666667,3,6,6,5,5,7,5,5,4,2,6,5,"6",37,3,4,4,4,3,3,4,4,4,4,19,3,3,3,3,3,2,3,2,3,4,5.54545454545455,4,4,6,5,7,7,6,4,6,6,6,7,4,1
"907",987,"36","Female","Secondary School","Employed Part-Time",3.75,3,4,7,4,6,3,4,2,3,4,4,1,"Moderately certain can do",18,1,2,2,2,2,2,2,2,1,2,4,0,1,0,1,2,3,1,1,1,1,2.81818181818182,1,1,4,3,3,3,3,3,3,4,3,7,4,1
"908",988,"35","Female","Bachelor's Degree","Prefer not to say",4.91666666666667,4,6,6,4,5,5,5,5,4,4,6,5,"6",40,4,4,4,4,4,4,4,4,4,4,19,3,3,2,3,4,3,3,2,4,4,6.36363636363636,6,6,7,7,6,6,6,6,7,7,6,7,4,1
"909",989,"50","Female","Secondary School","Employed Part-Time",4.91666666666667,5,7,6,3,4,5,5,5,5,3,5,6,"5",23,2,2,3,3,3,2,2,2,2,2,5,1,1,0,3,3,2,0,2,0,1,4.90909090909091,1,3,5,5,7,7,5,5,5,6,5,7,4,1
"910",990,"42","Female","Trade School","Employed Part-Time",3.75,2,4,4,2,4,3,3,4,2,7,6,4,"5",28,3,3,3,3,4,2,3,2,3,2,10,1,2,1,2,2,3,1,0,2,3,4.45454545454545,1,1,5,5,7,6,5,4,5,6,4,7,4,1
"911",991,"33","Female","Trade School","Employed Part-Time",5.5,6,7,7,5,5,4,5,3,5,7,5,7,"6",36,4,4,4,3,4,3,4,3,4,3,17,2,1,3,3,4,4,3,2,3,3,4.72727272727273,1,3,6,6,6,4,5,5,5,6,5,7,4,1
"912",992,"34","Female","Bachelor's Degree","Employed Part-Time",3.75,5,3,4,2,4,3,3,4,3,3,5,6,"5",29,3,3,3,3,3,2,3,3,3,3,16,2,3,2,3,3,2,3,3,3,3,4,2,5,5,5,4,4,4,3,3,5,4,7,4,1
"913",993,"42","Male","Trade School","Employed Full-Time",3.91666666666667,4,5,2,3,5,6,3,5,2,3,4,5,"6",22,2,1,3,3,3,1,4,1,2,2,13,1,1,2,3,4,1,2,0,2,3,5.63636363636364,5,6,6,5,6,6,6,5,6,5,6,7,4,1
"914",994,"34","Male","Master's Degree","Employed Part-Time",4.91666666666667,2,7,7,7,2,7,2,2,4,7,5,7,"Highly certain can do",40,4,4,4,4,4,4,4,4,4,4,24,4,4,4,4,2,4,4,3,4,4,6.18181818181818,6,5,7,4,7,6,7,7,7,7,5,7,4,1
"915",995,"45","Female","Trade School","Employed Part-Time",5.83333333333333,6,5,6,6,7,7,6,5,5,4,7,6,"Highly certain can do",23,3,2,3,3,2,2,3,1,2,2,10,2,2,2,2,3,4,1,0,1,2,4.36363636363636,3,4,5,5,4,5,4,4,5,5,4,7,4,1
"916",996,"26","Male","Bachelor's Degree","Employed Full-Time",2.41666666666667,1,1,1,1,1,3,4,1,1,7,1,7,"Highly certain can do",17,1,1,2,3,2,1,2,1,2,2,6,1,1,1,1,2,3,1,0,1,1,5.27272727272727,2,4,6,6,7,6,6,6,6,5,4,7,4,1
"917",997,"51","Female","Secondary School","Employed Full-Time",3.83333333333333,6,4,4,3,4,4,3,3,3,4,4,4,"5",28,3,2,3,3,3,3,3,2,3,3,17,3,3,3,2,2,2,3,1,3,3,3.81818181818182,2,2,4,4,5,4,3,3,7,5,3,7,4,1
"918",998,"30","Male","Bachelor's Degree","Employed Full-Time",6.75,7,7,7,5,6,7,7,7,7,7,7,7,"Highly certain can do",30,3,3,3,3,3,3,3,3,3,3,17,3,3,3,3,3,4,3,3,2,3,6.81818181818182,7,5,7,7,7,7,7,7,7,7,7,7,4,1
"919",999,"69","Female","Bachelor's Degree","Retired",1.5,1,1,1,1,1,1,1,2,1,4,3,1,"3",38,4,4,4,3,4,4,4,3,4,4,20,3,3,4,3,2,3,4,3,3,3,1.54545454545455,1,1,2,1,4,1,1,1,2,2,1,7,4,1
"920",1000,"62","Male","Bachelor's Degree","Retired",4.33333333333333,4,5,5,4,4,6,3,3,3,5,5,5,"5",31,3,3,3,3,3,3,3,3,4,3,15,2,2,3,3,3,3,2,3,2,3,5,4,5,5,6,6,4,5,4,5,5,6,7,4,1
"921",1001,"19","Female","Secondary School","Student",4.66666666666667,5,4,4,6,4,3,4,4,4,4,7,7,"6",15,1,1,2,3,1,1,2,2,1,1,3,0,0,0,0,3,2,1,0,1,1,4.54545454545455,3,3,3,5,7,3,5,6,6,6,3,7,4,1
"922",1002,"58","Male","Bachelor's Degree","Employed Full-Time",3.5,4,3,5,2,4,4,3,3,3,4,4,3,"Moderately certain can do",33,3,3,3,3,4,3,3,4,4,3,18,3,2,3,3,3,3,3,3,3,3,5.18181818181818,4,5,5,6,6,5,5,5,6,5,5,7,4,1
"923",1003,"30","Male","Secondary School","Other:",3.16666666666667,2,1,1,2,1,6,1,5,1,5,6,7,"6",23,2,2,3,3,2,2,3,2,2,2,10,0,4,3,1,1,0,2,3,2,2,5.54545454545455,6,6,7,3,7,4,6,3,5,7,7,7,4,1
"924",1004,"31","Male","Bachelor's Degree","Employed Full-Time",5.16666666666667,7,4,6,5,4,6,6,4,4,3,6,7,"Highly certain can do",35,3,4,4,3,3,4,4,3,4,3,16,2,3,3,3,3,2,3,3,2,3,6.36363636363636,5,5,7,6,7,7,7,6,6,7,7,7,4,1
"925",1006,"28","Female","Secondary School","Employed Part-Time",5.08333333333333,6,6,6,3,6,5,5,5,4,4,5,6,"6",33,3,3,3,3,4,4,3,3,4,3,16,2,3,3,3,3,3,1,2,3,4,5.81818181818182,6,6,6,6,6,6,6,5,5,6,6,7,4,1
